Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17606.42005,12563.87893,5042.54112,250.00000,6522,6552,0,21,0.00000,0.00000,4200.00000,250.00000,0,,160,318,159,0.00000,,0,0,0,0
2022-01-02,17592.15654,12559.40995,5032.74660,250.00000,6516,13,0,15,0.00000,0.00000,3000.00000,250.00000,0,,21,42,21,0.00000,,0,0,0,0
2022-01-03,17568.88058,12532.37259,5036.50799,1000.00000,6514,19,0,17,39.00000,0.00000,3400.00000,0.00000,159,,0,0,0,1000.00000,,39,3,120,360
2022-01-04,17574.57854,12533.71329,5040.86525,1000.00000,6521,18,0,8,48.00000,0.00000,1600.00000,0.00000,21,,0,0,0,1000.00000,,48,3,120,360
2022-01-05,17588.91653,12540.86366,5048.05287,1000.00000,6529,22,0,7,63.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-06,17568.76886,12519.18909,5049.57977,1000.00000,6523,12,0,15,53.00000,0.00000,3000.00000,0.00000,0,,0,0,0,1000.00000,,53,3,120,360
2022-01-07,17591.26275,12538.85262,5052.41013,1000.00000,6528,18,0,9,53.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,53,3,120,360
2022-01-08,17651.29610,12578.17968,5073.11642,1000.00000,6544,26,0,9,56.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-09,17632.48913,12583.54246,5048.94667,1000.00000,6542,16,0,10,47.00000,0.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,47,3,120,360
2022-01-10,17669.20928,12614.37845,5054.83083,1000.00000,6551,19,0,6,57.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-11,17671.51826,12614.15501,5057.36325,1000.00000,6543,18,0,17,57.00000,0.00000,3400.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-12,17694.45904,12619.29434,5075.16471,1000.00000,6544,19,0,12,58.00000,0.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,58,3,120,360
2022-01-13,17668.01755,12624.43367,5043.58388,1000.00000,6542,26,0,18,62.00000,0.00000,3600.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-14,17669.73066,12622.42263,5047.30804,1000.00000,6540,16,0,13,59.00000,0.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,59,3,120,360
2022-01-15,17687.79281,12628.45575,5059.33705,1000.00000,6555,32,0,13,63.00000,0.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-16,17671.70447,12630.01990,5041.68457,1000.00000,6561,18,0,6,56.00000,0.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-01-17,17681.83416,12645.66134,5036.17282,1000.00000,6560,20,0,16,62.00000,0.00000,3200.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-18,17558.75089,12547.34369,5011.40720,8000.00000,6533,18,35,4,65.00000,7000.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-01-19,17443.60006,12436.28943,5007.31063,9200.00000,6491,16,41,14,62.00000,8200.00000,2800.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-20,17270.87382,12256.18937,5014.68445,12000.00000,6437,16,55,10,61.00000,11000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,61,3,120,360
2022-01-21,17123.21113,12110.27703,5012.93410,9600.00000,6396,15,43,10,59.00000,8600.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,59,3,120,360
2022-01-22,16971.86153,11965.92884,5005.93269,10200.00000,6346,14,46,11,60.00000,9200.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,60,3,120,360
2022-01-23,16842.14926,11811.30198,5030.84728,10200.00000,6310,19,46,9,64.00000,9200.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-24,16734.70743,11697.56633,5037.14110,8000.00000,6277,18,35,11,64.00000,7000.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-01-25,16601.04756,11553.44159,5047.60597,10200.00000,6232,15,46,12,62.00000,9200.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-01-26,16459.82766,11420.04241,5039.78525,10400.00000,6197,24,47,8,57.00000,9400.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,57,3,120,360
2022-01-27,16337.67542,11294.68740,5042.98802,10800.00000,6149,17,49,8,69.00000,9800.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-01-28,16160.70364,11127.77084,5032.93281,11600.00000,6099,18,53,8,72.00000,10600.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,72,3,120,360
2022-01-29,16011.92371,10971.57984,5040.34387,11200.00000,6055,18,51,5,68.00000,10200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-01-30,15850.74234,10805.78052,5044.96182,11600.00000,6009,20,53,11,71.00000,10600.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-01-31,15691.86995,10655.84610,5036.02385,11200.00000,5962,18,51,9,70.00000,10200.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-01,15523.76166,10484.23710,5039.52456,11800.00000,5909,18,54,13,53.00000,10800.00000,2600.00000,0.00000,0,,0,0,0,1000.00000,,53,3,120,360
2022-02-02,15337.81467,10287.15490,5050.65978,11800.00000,5861,17,54,8,69.00000,10800.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,69,3,120,360
2022-02-03,15155.88977,10105.04379,5050.84598,12400.00000,5809,20,57,8,65.00000,11400.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-02-04,14979.70007,9945.27760,5034.42247,11400.00000,5755,17,52,9,56.00000,10400.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,56,3,120,360
2022-02-05,14772.82334,9765.40098,5007.42235,11000.00000,5707,17,50,10,64.00000,10000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,64,3,120,360
2022-02-06,14588.88739,9580.60848,5008.27891,11000.00000,5662,19,50,8,62.00000,10000.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,62,3,120,360
2022-02-07,14447.33232,9444.30446,5003.02785,12000.00000,5609,18,55,11,74.00000,11000.00000,2200.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-08,14308.86829,9310.01149,4998.85680,11400.00000,5566,25,52,6,71.00000,10400.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-02-09,14154.01798,9146.44666,5007.57132,11000.00000,5520,17,50,10,66.00000,10000.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-02-10,13983.37727,8989.36186,4994.01540,10400.00000,5477,11,47,2,74.00000,9400.00000,400.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-11,13804.80410,8808.81490,4995.98920,12200.00000,5425,17,56,8,71.00000,11200.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,71,3,120,360
2022-02-12,13612.67502,8627.15069,4985.52433,13600.00000,5361,16,63,12,70.00000,12600.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-13,13411.31004,8424.70570,4986.60434,13400.00000,5300,13,62,8,68.00000,12400.00000,1600.00000,0.00000,0,,0,0,0,1000.00000,,68,3,120,360
2022-02-14,13212.55196,8220.02622,4992.52574,13000.00000,5246,17,60,7,65.00000,12000.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,65,3,120,360
2022-02-15,13043.81056,8056.68485,4987.12572,13200.00000,5193,16,61,6,66.00000,12200.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,66,3,120,360
2022-02-16,12904.78791,7914.57115,4990.21676,10000.00000,5161,14,45,1,81.00000,9000.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-17,12770.08528,7757.03945,5013.04583,12600.00000,5113,20,58,1,76.00000,11600.00000,200.00000,0.00000,0,,0,0,0,1000.00000,,76,3,120,360
2022-02-18,12618.13981,7583.64286,5034.49695,12200.00000,5072,25,56,5,81.00000,11200.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,81,3,120,360
2022-02-19,12494.98205,7441.08226,5053.89979,10600.00000,5027,14,48,6,74.00000,9600.00000,1200.00000,0.00000,0,,0,0,0,1000.00000,,74,3,120,360
2022-02-20,12338.64209,7272.82501,5065.81708,12400.00000,4977,20,57,4,83.00000,11400.00000,800.00000,0.00000,0,,0,0,0,1000.00000,,83,3,120,360
2022-02-21,12171.27863,7097.86427,5073.41435,11600.00000,4930,15,53,5,70.00000,10600.00000,1000.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
2022-02-22,11976.46815,6896.08963,5080.37852,13800.00000,4876,23,64,10,83.00000,12800.00000,2000.00000,0.00000,0,,0,0,0,1000.00000,,83,3,120,360
2022-02-23,11827.65098,6739.22828,5088.42269,13000.00000,4831,22,60,3,70.00000,12000.00000,600.00000,0.00000,0,,0,0,0,1000.00000,,70,3,120,360
