Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,12922.9618271616,5850.0,16.167235825880365,2105.6212173290296
P_aircraft,2,33198.966936345605,13450.0,14.469038864316495,5409.321029460012
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,5790.0160202976,3150.0,19.429998052789088,943.4045185670393
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,58955.063919321605,30904.0,18.721280452255783,9605.927427302333
P_OGI,1,43913.803581878405,29704.0,24.157714803254237,7155.158220871407
P_OGI,2,48098.1135936384,29504.0,21.907601088406366,7836.934740718892
P_OGI,3,57634.926062832,31104.0,19.27402737788051,9390.828882742575
P_OGI,4,59560.834741948805,33104.0,19.85005279741367,9704.62956029802
P_stationary,0,240257.73364997763,258150.0,38.373969141715975,39146.73651186461
P_stationary,1,201600.5729342688,249350.0,44.17327298846866,32848.07689394226
P_stationary,2,187049.7835599168,246950.0,47.15131281783976,30477.22327344134
P_stationary,3,209690.3281613184,247150.0,42.094386477830845,34166.19270027948
P_stationary,4,230530.5425553408,258350.0,40.0241356828922,37561.8227569673
P_truck,0,78166.5569790624,30900.0,14.118204398679474,12736.17945034375
P_truck,1,54146.2133847744,26100.0,17.215291686583022,8822.390506592366
P_truck,2,61257.4846903872,24700.0,14.400572625556839,9981.075639578652
P_truck,3,77115.228447456,29900.0,13.84755208998374,12564.879736536579
P_truck,4,81002.3509434816,34700.0,15.299379584061837,13198.233584629324
