Program Name,Simulation,"Average ""True"" Daily Emissions (Kg Methane)","Average ""True"" Mitigable Daily Emissions (Kg Methane)","Average ""True"" Non-Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Daily Emissions (Kg Methane)","95th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","95th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Daily Emissions (Kg Methane)","5th Percentile ""True"" Mitigable Daily Emissions (Kg Methane)","5th Percentile ""True"" Non-Mitigable Daily Emissions (Kg Methane)",Average Daily Cost ($),Total Cost ($),95th Percentile Daily Cost ($),5th Percentile Daily Cost ($)
P_aircraft,0,405637.68967720546,48571.29712926027,357066.3925479452,446187.427556,89193.560636,364352.256,367119.927846,10342.151932,347953.53599999996,1330.2739726027398,485550.0,13879.999999999996,0.0
P_aircraft,1,428094.3700045754,63913.967155260274,364180.402849315,481815.21355199994,114317.47610199999,371516.544,386122.85647,14758.587346,357426.43200000003,1320.958904109589,482150.0,13279.999999999996,0.0
P_aircraft,2,417443.2419675342,57911.72722780823,359531.51473972603,445953.07049199997,93859.32286,369363.456,374561.70398399996,11196.820892000002,345586.176,1310.5479452054794,478350.0,13400.0,0.0
P_aircraft,3,398110.16878465755,61328.98127780822,336781.1875068493,470292.58511399996,106753.00259399999,370047.744,363127.041338,19548.493236000002,321373.44,1286.4383561643835,469550.0,14000.0,0.0
P_aircraft,4,436958.0696955891,52789.535777780824,384168.53391780826,486791.923222,85895.516092,403090.56,389027.401068,12484.25998,368326.65599999996,1252.4657534246576,457150.0,12839.999999999985,0.0
P_drone,0,405110.6240782192,48044.23153027397,357066.3925479452,445851.97065599996,89185.858656,364352.256,366534.686966,9756.911052,347953.53599999996,1343.2876712328766,490300.0,14000.0,0.0
P_drone,1,428009.6902312876,63829.287381972594,364180.402849315,480565.844458,113578.98322999998,371516.544,386106.09866,14741.829536000001,357426.43200000003,1342.7397260273972,490100.0,14000.0,0.0
P_drone,2,417294.7100220274,57763.19528230137,359531.51473972603,445435.09970599995,93756.989644,369363.456,374459.82330399996,11094.940208000002,345586.176,1318.6301369863013,481300.0,13400.0,0.0
P_drone,3,397422.77553136984,60641.58802452054,336781.1875068493,469198.619378,105941.76031399998,370047.744,362315.431818,18736.883710000002,321373.44,1309.86301369863,478100.0,13400.0,0.0
P_drone,4,438236.5996265479,54068.06570873972,384168.53391780826,488333.354012,87436.94688599999,403090.56,390568.930974,14055.918230000001,368326.65599999996,1264.9315068493152,461700.0,12600.0,0.0
P_none,0,446211.07752013695,89144.68497219178,357066.3925479452,452848.595434,94360.787504,364352.256,433897.340548,84605.95536,347953.53599999996,0.0,0.0,0.0,0.0
P_none,1,491455.938138411,127275.53528909589,364180.402849315,503107.57777200005,141931.54551999999,371516.544,481383.033572,116401.173918,357426.43200000003,0.0,0.0,0.0,0.0
P_none,2,463684.37427328766,104152.85953356164,359531.51473972603,477965.127736,115815.296454,369363.456,450098.809612,93553.360378,345586.176,0.0,0.0,0.0,0.0
P_none,3,440442.0301736986,103660.84266684933,336781.1875068493,473210.784814,118228.90904799999,370047.744,419643.453324,90075.04824,321373.44,0.0,0.0,0.0,0.0
P_none,4,472372.5738942739,88204.03997646575,384168.53391780826,498991.937708,96132.160502,403090.56,444926.16419599997,75953.647148,368326.65599999996,0.0,0.0,0.0,0.0
P_OGI,0,409624.4426119726,52558.05006402739,357066.3925479452,445713.649752,88381.13251799997,364352.256,374637.607616,18165.031616,347953.53599999996,1423.6712328767123,519640.0,12355.999999999996,0.0
P_OGI,1,439387.544587233,75207.1417379178,364180.402849315,478861.94472399994,111565.95920999991,371516.544,405925.558386,34330.307506,357426.43200000003,1420.3835616438357,518440.0,11925.599999999997,0.0
P_OGI,2,422136.3396483013,62604.82490857534,359531.51473972603,445869.596336,96223.868276,369363.456,384285.655836,21125.187166,345586.176,1407.2328767123288,513640.0,11635.99999999999,0.0
P_OGI,3,399635.3846128767,62854.19710599999,336781.1875068493,465423.46679599996,106722.213974,370047.744,367626.025796,25457.580238,321373.44,1391.3424657534247,507840.0,11830.399999999998,0.0
P_OGI,4,440559.04893164383,56390.51501383561,384168.53391780826,488315.92287799995,87412.662832,403090.56,395099.81693800003,18840.232210000002,368326.65599999996,1365.041095890411,498240.0,11755.999999999996,0.0
P_stationary,0,424426.9731440274,67360.5805960822,357066.3925479452,447408.533094,91885.56272999999,364352.256,407446.256768,58805.366184,347953.53599999996,2304.3835616438355,841100.0,6500.0,1300.0
P_stationary,1,460021.61682416435,95841.21397484934,364180.402849315,484906.18541200005,116362.34948,371516.544,444499.39955400006,81966.14601200001,357426.43200000003,2275.890410958904,830700.0,7179.999999999995,1300.0
P_stationary,2,436214.2516873973,76682.73694767123,359531.51473972603,448925.308822,89706.011974,369363.456,411125.937762,64870.686802000004,345586.176,2290.6849315068494,836100.0,6900.0,1300.0
P_stationary,3,413368.82679772604,76587.63929087672,336781.1875068493,473143.499528,103038.977792,370047.744,391522.901594,62773.557734,321373.44,2335.068493150685,852300.0,7459.999999999991,1300.0
P_stationary,4,443858.1670853425,59689.63316753425,384168.53391780826,462054.2203,76302.089828,403090.56,431226.554968,55334.42022,368326.65599999996,2172.328767123288,792900.0,6179.999999999995,1300.0
P_truck,0,405269.1289241369,48202.73637619178,357066.3925479452,446001.93834,89185.858656,364352.256,366823.61578,10045.839862,347953.53599999996,1341.0958904109589,489500.0,14079.999999999996,0.0
