Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,113182.612856208,40250.0,12.70071403835023,18441.570458086968
P_aircraft,1,151438.90578168962,51050.0,12.039272710690236,24674.914110850914
P_aircraft,2,136072.9738011456,50650.0,13.293812289809324,22171.24406717219
P_aircraft,3,167554.286590752,65250.0,13.908072364325681,27300.696668343142
P_aircraft,4,104698.2462327072,41950.0,14.30983172711685,17059.158081034748
P_drone,0,120340.1380887936,51400.0,15.254380748340129,19607.79204063654
P_drone,1,148405.35926122562,54900.0,13.211883286930382,24180.63888179171
P_drone,2,139616.878312512,60500.0,15.476024903506596,22748.675203402683
P_drone,3,158709.71985713282,70600.0,15.887045693851068,25859.594572595368
P_drone,4,120485.3800449312,51600.0,15.295276009171468,19631.457245918424
P_OGI,0,987717.2507398656,449240.0,16.243804289403148,160935.11903041473
P_OGI,1,1027137.2672465856,464440.0,16.14890568775436,167358.0756447067
P_OGI,2,984435.0050718432,453440.0,16.45033509663126,160400.32165102853
P_OGI,3,952517.519872704,445240.0,16.69410613418813,155199.80067619763
P_OGI,4,1038207.6116123616,453040.0,15.584551508798963,169161.8379935766
P_stationary,0,561763.8357859007,672300.0,42.74165184044571,91531.79182753472
P_stationary,1,527008.9920619392,674300.0,45.69588606623336,85868.96179453745
P_stationary,2,555663.6721776384,675900.0,43.44225999098372,90537.85296935914
P_stationary,3,534600.6791219712,663500.0,44.32547412836739,87105.92415368702
P_stationary,4,541798.6486027968,667300.0,43.98708435061946,88278.73557750921
P_truck,0,1105967.02145688,412700.0,13.327057162038873,180202.31408183946
P_truck,1,1123634.927351664,422700.0,13.43535004470704,183081.05952854027
P_truck,2,1101569.5407692448,416500.0,13.503459790302967,179485.8042938729
P_truck,3,1059569.8035087169,404300.0,13.627498317213913,172642.51719910352
P_truck,4,1138206.9443097888,410700.0,12.886810448825512,185455.37189568012
