Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($),aircraft Deployment Cost ($),aircraft Sites flagged for Follow-Up,aircraft Leaks tagged for repair,aircraft Sites Visited,aircraft Travel Time (Minutes),aircraft Survey Time (Minutes),OGI_FU Deployment Cost ($),OGI_FU Sites flagged for Follow-Up,OGI_FU Leaks tagged for repair,OGI_FU Sites Visited,OGI_FU Travel Time (Minutes),OGI_FU Survey Time (Minutes)
2022-01-01,17661.94718,12205.91329,5456.03389,250.00000,6643,6683,0,29,0.00000,0.00000,5800.00000,250.00000,0,,160,318,159,0.00000,,0,0,0,0
2022-01-02,17655.28095,12194.96428,5460.31667,250.00000,6634,14,0,15,0.00000,0.00000,3000.00000,250.00000,0,,21,42,21,0.00000,,0,0,0,0
2022-01-03,17649.13609,12182.89802,5466.23807,1000.00000,6637,19,0,14,67.00000,0.00000,2800.00000,0.00000,18,,0,0,0,1000.00000,,67,3,120,360
2022-01-04,17633.38292,12188.26080,5445.12212,1000.00000,6635,12,0,8,72.00000,0.00000,1600.00000,0.00000,4,,0,0,0,1000.00000,,72,3,120,360
2022-01-05,17654.08922,12212.84022,5441.24900,1000.00000,6642,19,0,9,63.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-06,17695.57629,12234.96169,5460.61460,1000.00000,6650,21,0,9,87.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,87,3,120,360
2022-01-07,17742.01648,12254.40177,5487.61471,1000.00000,6654,21,0,12,59.00000,0.00000,2400.00000,0.00000,0,,0,0,0,1000.00000,,59,3,120,360
2022-01-08,17746.67167,12273.17151,5473.50017,1000.00000,6658,20,0,9,63.00000,0.00000,1800.00000,0.00000,0,,0,0,0,1000.00000,,63,3,120,360
2022-01-09,17757.80689,12283.67362,5474.13328,1000.00000,6663,18,0,7,52.00000,0.00000,1400.00000,0.00000,0,,0,0,0,1000.00000,,52,3,120,360
2022-01-10,17761.34484,12292.38814,5468.95670,500.00000,6666,19,0,12,23.00000,0.00000,2400.00000,0.00000,0,,0,0,0,500.00000,,23,1,30,120
2022-01-11,17766.26072,12331.71520,5434.54552,0.00000,6670,24,0,11,0.00000,0.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-12,17742.98476,12314.06271,5428.92205,0.00000,6660,15,0,18,0.00000,0.00000,3600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-13,17743.24545,12316.29720,5426.94825,0.00000,6657,14,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-14,17725.40676,12316.52065,5408.88610,0.00000,6656,23,0,20,0.00000,0.00000,4000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-15,17711.96256,12312.05167,5399.91089,0.00000,6652,12,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-16,17739.29785,12314.50961,5424.78824,0.00000,6661,22,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-17,17751.10342,12316.29720,5434.80621,0.00000,6661,22,0,15,0.00000,0.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-18,17526.01558,12104.91425,5421.10133,12800.00000,6601,20,64,11,0.00000,12800.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-19,17265.17586,11830.96551,5434.21035,13800.00000,6528,20,69,16,0.00000,13800.00000,3200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-20,17041.65216,11627.17983,5414.47233,11800.00000,6473,19,59,10,0.00000,11800.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-21,16756.75442,11349.43246,5407.32196,16000.00000,6396,26,80,17,0.00000,16000.00000,3400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-22,16504.92715,11114.81078,5390.11637,10400.00000,6339,11,52,11,0.00000,10400.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-23,16318.83120,10920.18652,5398.64468,12200.00000,6286,21,61,7,0.00000,12200.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-24,16184.27753,10775.16798,5409.10955,8200.00000,6242,21,41,19,0.00000,8200.00000,3800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-25,16084.02332,10677.74412,5406.27920,3800.00000,6219,11,19,12,0.00000,3800.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-26,16036.91278,10664.78407,5372.12871,0.00000,6216,19,0,15,0.00000,0.00000,3000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-27,16084.06056,10718.41188,5365.64868,0.00000,6235,36,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-28,16067.11566,10703.88768,5363.22798,0.00000,6230,12,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-29,16052.21905,10701.20629,5351.01276,0.00000,6225,13,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-30,16081.93779,10734.50022,5347.43757,0.00000,6230,20,0,4,0.00000,0.00000,800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-01-31,16102.04822,10754.83410,5347.21412,0.00000,6233,23,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-01,16094.15302,10772.71004,5321.44298,0.00000,6229,15,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-02,16064.43427,10752.15271,5312.28156,0.00000,6226,16,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-03,16073.40948,10755.05755,5318.35193,0.00000,6222,12,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-04,16089.34886,10758.18584,5331.16302,0.00000,6221,13,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-05,16093.78060,10752.37616,5341.40444,0.00000,6222,15,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-06,16044.24936,10705.67527,5338.57409,0.00000,6215,18,0,18,0.00000,0.00000,3600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-07,16081.08124,10723.10431,5357.97693,0.00000,6224,25,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-08,16089.23713,10731.81883,5357.41830,0.00000,6234,19,0,7,0.00000,0.00000,1400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-09,16069.49912,10717.07118,5352.42794,0.00000,6231,16,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-10,16065.21634,10709.92081,5355.29554,0.00000,6231,20,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-11,16074.56397,10695.62006,5378.94391,0.00000,6241,24,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-12,16089.79575,10701.65319,5388.14257,0.00000,6247,21,0,10,0.00000,0.00000,2000.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-13,16081.37917,10688.91658,5392.46259,0.00000,6248,12,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-14,16099.06890,10675.73308,5423.33582,0.00000,6249,17,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-15,16111.84274,10692.71522,5419.12753,0.00000,6257,21,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-16,16091.32266,10690.92762,5400.39503,0.00000,6254,15,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-17,16102.75581,10703.21733,5399.53848,0.00000,6255,17,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-18,16076.79846,10684.44760,5392.35086,0.00000,6252,14,0,11,0.00000,0.00000,2200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-19,16068.34463,10679.08482,5389.25982,0.00000,6243,14,0,16,0.00000,0.00000,3200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-20,16080.03847,10695.62006,5384.41842,0.00000,6244,18,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-21,16064.47151,10665.67786,5398.79365,0.00000,6242,16,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-22,16080.15020,10666.79511,5413.35509,0.00000,6240,14,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-23,16072.29223,10665.23096,5407.06127,0.00000,6234,19,0,17,0.00000,0.00000,3400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-24,16033.37483,10625.68045,5407.69438,0.00000,6224,12,0,14,0.00000,0.00000,2800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-25,16066.51980,10653.61161,5412.90819,0.00000,6240,26,0,6,0.00000,0.00000,1200.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-26,16095.30750,10688.69313,5406.61437,0.00000,6248,20,0,8,0.00000,0.00000,1600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-27,16083.65090,10684.67105,5398.97986,0.00000,6248,17,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-02-28,16110.24136,10702.99388,5407.24748,0.00000,6255,25,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-01,16057.99148,10678.63792,5379.35357,0.00000,6247,13,0,13,0.00000,0.00000,2600.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-02,16063.46599,10676.40343,5387.06256,0.00000,6252,27,0,17,0.00000,0.00000,3400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-03,16064.65772,10698.30145,5366.35627,0.00000,6252,16,0,9,0.00000,0.00000,1800.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
2022-03-04,16049.91007,10700.53594,5349.37413,0.00000,6251,20,0,12,0.00000,0.00000,2400.00000,0.00000,0,,0,0,0,0.00000,,0,0,0,0
