Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,90302.0838071328,30950.0,12.240660417294077,14713.498822977319
P_aircraft,1,58211.20156204801,29150.0,17.88438308495897,9484.72515314908
P_aircraft,2,86704.99835160961,29350.0,12.089433200419712,14127.40257375866
P_aircraft,3,64444.987706601605,25350.0,14.04852689209839,10500.4359898611
P_aircraft,4,71354.0373420384,28750.0,14.390015653406918,11626.171846588488
P_drone,0,89054.5668382944,31500.0,12.632704194078885,14510.23286632618
P_drone,1,64482.7506283008,30100.0,16.671125060973964,10506.58894536941
P_drone,2,82507.5048455136,27900.0,12.076823475564757,13443.47798245792
P_drone,3,67257.9898194816,27100.0,14.390218105757278,10958.776501308115
P_drone,4,71760.714902064,27900.0,13.885432618507982,11692.434434875464
P_OGI,0,71525.8698359616,35304.0,17.62798754840465,11654.16961907055
P_OGI,1,59018.74701632639,34104.0,20.63751030944564,9616.30372354401
P_OGI,2,75649.1781112992,33104.0,15.62853349901926,12326.006733987277
P_OGI,3,60875.833441248,32704.0,19.18659563202943,9918.89074895098
P_OGI,4,66739.3642406592,34504.0,18.464151229282713,10874.273502907023
P_stationary,0,240028.4749793472,262350.0,39.03554716976413,39109.3819233738
P_stationary,1,206602.9305630048,254950.0,44.07177147993266,33663.14316904305
P_stationary,2,235109.0168680032,258550.0,39.27509329262671,38307.82299937886
P_stationary,3,217493.3982829536,254550.0,41.7992982791329,35437.59706006702
P_stationary,4,216323.1948125664,257950.0,42.58674160199134,35246.928288558265
P_truck,0,75747.27237039359,30900.0,14.569124326683585,12341.989862004662
P_truck,1,56717.2200989664,26900.0,16.938670196422294,9241.301152596117
P_truck,2,73169.5622547456,26300.0,12.837109931251428,11921.986987723618
P_truck,3,69466.3383701664,26900.0,13.829925518672253,11318.596922181481
P_truck,4,70713.1850059008,28500.0,14.394163447343036,11521.753657152221
