Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($)
P_aircraft,0,0.0,250.0,inf,0.0
P_aircraft,1,0.0,250.0,inf,0.0
P_aircraft,2,0.0,250.0,inf,0.0
P_aircraft,3,0.0,250.0,inf,0.0
P_aircraft,4,0.0,250.0,inf,0.0
P_drone,0,0.0,1000.0,inf,0.0
P_drone,1,0.0,1000.0,inf,0.0
P_drone,2,0.0,1000.0,inf,0.0
P_drone,3,0.0,1000.0,inf,0.0
P_drone,4,0.0,1000.0,inf,0.0
P_OGI,0,100742.0778859392,53104.0,18.826010624068513,16414.554148771193
P_OGI,1,92145.9866362848,54704.0,21.202380668253234,15013.937760403805
P_OGI,2,102763.3996241856,55904.0,19.428818391305253,16743.901089203566
P_OGI,3,101206.405363248,58304.0,20.574643539724743,16490.210008556787
P_OGI,4,77027.4129012192,53704.0,24.90022613715022,12550.57138525917
P_stationary,0,207478.85136393603,244950.0,42.16436628699642,33805.86257406862
P_stationary,1,200440.871501904,246150.0,43.85867693898906,32659.119286977755
P_stationary,2,209550.8959942464,252750.0,43.07681755048932,34143.4741212655
P_stationary,3,208447.7270950944,250950.0,42.99639110917858,33963.72772323236
P_stationary,4,185348.8881666432,249950.0,48.1620677770661,30200.085456551205
P_truck,0,106998.432435648,49100.0,16.38875812153676,17433.94220076649
P_truck,1,106395.1195569408,52300.0,17.555853601513164,17335.640556369173
P_truck,2,109724.2895076768,53500.0,17.41377678805205,17878.083610687445
P_truck,3,109430.6771329632,54900.0,17.91740978932196,17830.243459634155
P_truck,4,84533.518883952,50900.0,21.504571995313544,13773.589469514704
