Date,Daily Emissions (Kg Methane),Daily Mitigable Emissions (Kg Methane),Daily Non-Mitigable Emissions (Kg Methane),Daily Cost ($),Active Leaks,New Leaks,Leaks Repaired,Leaks Naturally Repaired,Leaks Tagged,Daily Repair Cost ($),Daily Natural Repair Cost ($)
2022-01-01,50712.49205,8964.01205,41748.48000,0.00000,366,367,0,0,0,0,0.00000
2022-01-02,50627.23167,8965.15167,41662.08000,0.00000,366,1,0,0,0,0,0.00000
2022-01-03,51491.23167,8965.15167,42526.08000,0.00000,367,1,0,0,0,0,0.00000
2022-01-04,51602.32494,8972.56494,42629.76000,0.00000,368,2,0,1,0,0,200.00000
2022-01-05,50743.85845,8978.09845,41765.76000,0.00000,368,1,0,0,0,0,0.00000
2022-01-06,50745.24583,8979.48583,41765.76000,0.00000,370,2,0,0,0,0,0.00000
2022-01-07,50869.93135,9000.49135,41869.44000,0.00000,372,2,0,0,0,0,0.00000
2022-01-08,50750.32927,8880.88927,41869.44000,0.00000,373,2,0,1,0,0,200.00000
2022-01-09,50758.94037,8889.50037,41869.44000,0.00000,375,2,0,0,0,0,0.00000
2022-01-10,50757.29536,8887.85536,41869.44000,0.00000,374,1,0,1,0,0,200.00000
2022-01-11,50757.29536,8887.85536,41869.44000,0.00000,374,0,0,0,0,0,0.00000
2022-01-12,50757.29536,8887.85536,41869.44000,0.00000,374,0,0,0,0,0,0.00000
2022-01-13,51648.61394,8915.17394,42733.44000,0.00000,375,3,0,2,0,0,400.00000
2022-01-14,50784.61394,8915.17394,41869.44000,0.00000,374,0,0,0,0,0,0.00000
2022-01-15,50877.36819,8904.24819,41973.12000,0.00000,375,2,0,1,0,0,200.00000
2022-01-16,50877.36819,8904.24819,41973.12000,0.00000,375,0,0,0,0,0,0.00000
2022-01-17,50860.41108,8887.29108,41973.12000,0.00000,374,1,0,2,0,0,400.00000
2022-01-18,50756.68395,8887.24395,41869.44000,0.00000,372,0,0,1,0,0,200.00000
2022-01-19,50982.63752,8819.43752,42163.20000,0.00000,370,1,0,3,0,0,600.00000
2022-01-20,50975.06290,8811.86290,42163.20000,0.00000,368,0,0,2,0,0,400.00000
2022-01-21,50679.75051,8810.31051,41869.44000,0.00000,366,0,0,1,0,0,200.00000
2022-01-22,50679.75051,8810.31051,41869.44000,0.00000,366,0,0,0,0,0,0.00000
2022-01-23,50679.75051,8810.31051,41869.44000,0.00000,366,0,0,0,0,0,0.00000
2022-01-24,50783.43051,8810.31051,41973.12000,0.00000,367,1,0,0,0,0,0.00000
2022-01-25,51941.19051,8810.31051,43130.88000,0.00000,369,2,0,0,0,0,0.00000
2022-01-26,51647.43051,8810.31051,42837.12000,0.00000,368,0,0,0,0,0,0.00000
2022-01-27,50850.75964,8877.63964,41973.12000,0.00000,369,2,0,0,0,0,0.00000
2022-01-28,51846.10209,9008.98209,42837.12000,0.00000,371,2,0,0,0,0,0.00000
2022-01-29,51552.34209,9008.98209,42543.36000,0.00000,370,0,0,0,0,0,0.00000
2022-01-30,51556.01999,9012.65999,42543.36000,0.00000,370,1,0,1,0,0,200.00000
2022-01-31,51865.18075,9028.06075,42837.12000,0.00000,373,3,0,0,0,0,0.00000
2022-02-01,51862.23013,9025.11013,42837.12000,0.00000,372,0,0,1,0,0,200.00000
2022-02-02,50935.38992,8962.26992,41973.12000,0.00000,371,2,0,1,0,0,200.00000
2022-02-03,50944.11495,8970.99495,41973.12000,0.00000,373,2,0,0,0,0,0.00000
2022-02-04,50949.97762,8976.85762,41973.12000,0.00000,374,1,0,0,0,0,0.00000
2022-02-05,50949.59551,8976.47551,41973.12000,0.00000,373,0,0,1,0,0,200.00000
2022-02-06,51810.30364,8973.18364,42837.12000,0.00000,373,1,0,1,0,0,200.00000
2022-02-07,51810.30364,8973.18364,42837.12000,0.00000,373,0,0,0,0,0,0.00000
2022-02-08,51810.30364,8973.18364,42837.12000,0.00000,373,0,0,0,0,0,0.00000
2022-02-09,51896.70364,8973.18364,42923.52000,0.00000,374,1,0,0,0,0,0.00000
2022-02-10,51890.63671,8967.11671,42923.52000,0.00000,373,0,0,1,0,0,200.00000
2022-02-11,51890.34446,8966.82446,42923.52000,0.00000,373,1,0,1,0,0,200.00000
2022-02-12,52754.34446,8966.82446,43787.52000,0.00000,374,1,0,0,0,0,0.00000
2022-02-13,51580.00842,8950.24842,42629.76000,0.00000,371,1,0,2,0,0,400.00000
2022-02-14,51954.19550,9428.11550,42526.08000,0.00000,371,1,0,0,0,0,0.00000
2022-02-15,51952.55445,9426.47445,42526.08000,0.00000,370,0,0,1,0,0,200.00000
2022-02-16,51811.65824,9285.57824,42526.08000,0.00000,370,1,0,1,0,0,200.00000
2022-02-17,51725.25824,9285.57824,42439.68000,0.00000,369,0,0,0,0,0,0.00000
2022-02-18,51749.36435,9309.68435,42439.68000,0.00000,369,1,0,1,0,0,200.00000
2022-02-19,51796.47578,9356.79578,42439.68000,0.00000,371,2,0,0,0,0,0.00000
2022-02-20,51842.20493,9402.52493,42439.68000,0.00000,372,1,0,0,0,0,0.00000
2022-02-21,51851.08770,9411.40770,42439.68000,0.00000,374,2,0,0,0,0,0.00000
2022-02-22,51860.33113,9420.65113,42439.68000,0.00000,374,1,0,1,0,0,200.00000
2022-02-23,51860.74698,9421.06698,42439.68000,0.00000,375,1,0,0,0,0,0.00000
2022-02-24,51860.74698,9421.06698,42439.68000,0.00000,375,0,0,0,0,0,0.00000
2022-02-25,51837.95376,9398.27376,42439.68000,0.00000,374,0,0,1,0,0,200.00000
2022-02-26,51838.64808,9398.96808,42439.68000,0.00000,375,1,0,0,0,0,0.00000
2022-02-27,50976.07209,9400.39209,41575.68000,0.00000,375,1,0,0,0,0,0.00000
2022-02-28,50107.27248,9395.59248,40711.68000,0.00000,373,0,0,1,0,0,200.00000
2022-03-01,50487.43248,9395.59248,41091.84000,0.00000,375,2,0,0,0,0,0.00000
2022-03-02,50479.18273,9387.34273,41091.84000,0.00000,374,0,0,1,0,0,200.00000
2022-03-03,50479.18273,9387.34273,41091.84000,0.00000,374,0,0,0,0,0,0.00000
2022-03-04,50774.44701,9388.84701,41385.60000,0.00000,376,3,0,1,0,0,200.00000
2022-03-05,50736.84736,9368.52736,41368.32000,0.00000,377,3,0,1,0,0,200.00000
2022-03-06,50740.13391,9371.81391,41368.32000,0.00000,378,1,0,0,0,0,0.00000
2022-03-07,50743.23278,9374.91278,41368.32000,0.00000,379,1,0,0,0,0,0.00000
2022-03-08,50687.97725,9406.05725,41281.92000,0.00000,379,1,0,0,0,0,0.00000
2022-03-09,50667.33410,9385.41410,41281.92000,0.00000,375,0,0,4,0,0,800.00000
2022-03-10,50680.32979,9398.40979,41281.92000,0.00000,378,3,0,0,0,0,0.00000
2022-03-11,50680.32979,9398.40979,41281.92000,0.00000,378,0,0,0,0,0,0.00000
2022-03-12,50675.04273,9393.12273,41281.92000,0.00000,377,0,0,1,0,0,200.00000
2022-03-13,50865.98484,9393.98484,41472.00000,0.00000,378,3,0,1,0,0,200.00000
2022-03-14,51101.41857,9629.41857,41472.00000,0.00000,378,1,0,1,0,0,200.00000
2022-03-15,51190.74419,9632.34419,41558.40000,0.00000,380,2,0,0,0,0,0.00000
2022-03-16,52151.49089,9711.81089,42439.68000,0.00000,383,5,0,1,0,0,200.00000
2022-03-17,52176.14872,9736.46872,42439.68000,0.00000,384,2,0,1,0,0,200.00000
2022-03-18,52183.53454,9743.85454,42439.68000,0.00000,384,1,0,1,0,0,200.00000
2022-03-19,51918.79761,9772.87761,42145.92000,0.00000,383,1,0,1,0,0,200.00000
2022-03-20,51918.79761,9772.87761,42145.92000,0.00000,383,0,0,0,0,0,0.00000
2022-03-21,51899.91253,9753.99253,42145.92000,0.00000,381,0,0,2,0,0,400.00000
